ID,OrdID,OrdDate,ShipDate,ShipMode,CustID,CustName,Seg,Country,City,State,Region,ProdID,Cat,SubCat,ProdName,Sales,Qty,Profit,Ret,Pay,Ind1,Ind2
3209,d9ac2510-d3e0-4ab1-bdd3-5ad386994d5e,2019-11-08,2020-07-30,Exp,3a756535-7128-4e8d-b658-924f685c89de,Rhonda Moore,HO,US,Rebeccashire,North Carolina,West,c1112b06-02c8-4b1b-bb78-32fca0aa18f1,Furn,Bkcs,He receive run every.,415.55,8,-80.97,1.0,CC,,
3210,64dff0e1-d09d-4a0b-828f-13546f17b9cd,2021-12-26,2022-03-15,Exp,940c8d07-fe95-4e41-a198-030d5d86b802,Justin Newman,HO,US,New Bailey,Illinois,East,73c7f6f5-a0d3-46c5-8915-247b149bc138,OffSup,Acc,Democratic class push buy free more.,382.39,3,-52.9,,PP,,
3211,ffe7940f-cb7c-456c-a3a1-2388cf9506ea,2023-03-23,2023-08-20,Std,c5b639ef-d971-4265-886c-947b3a012225,Andrew Marks,Corp,US,Dunnton,Maryland,South,6fbad963-2d5a-4fe6-a685-29d7f3a8023b,Tech,Bkcs,Race serious foot chair.,230.8,6,93.01,1.0,COD,,
3212,175f2117-e73b-43dc-bf14-80187864f034,2021-03-31,2021-09-15,Exp,6385e3de-aff6-417c-835c-d8629a265047,Denise Henry,Cons,US,Port Tammy,Missouri,North,f4784640-4235-41a1-882d-f0f00ca61923,OffSup,Bkcs,Floor water resource room never late top.,424.24,5,-53.63,1.0,PP,,
3213,17670614-92dc-474c-b212-a56bf2e79a12,2021-09-13,2022-06-16,Eco,de730e8f-cb20-4c7a-93d5-25001c8b0c74,Jill Thornton,HO,US,Port Robert,Utah,East,951d270e-6286-4195-a3cc-38de7e166426,Tech,Acc,Soon air seem fly.,1448.28,1,79.76,,PP,,
3214,9bf84e6d-244c-4434-b9ce-e22b063f5f36,2019-09-29,2019-10-08,Std,ed127353-9b36-42f0-ad2c-3785b1641187,Erica Steele,Cons,US,Johnside,Maine,South,9386b25b-f936-452d-bf3d-34b8e828c0d6,OffSup,Bkcs,Plan avoid score view challenge particularly.,3050.65,1,-26.62,,CC,,
3215,6601aa84-b7fa-4ffe-8015-22db7b052997,2023-10-10,2024-09-07,Exp,be564877-a22c-49b4-927a-ccbbf56cd925,Kevin Baker,HO,US,Joshuaton,Kansas,West,7918e2b1-1749-4d57-bbd7-846d0296858c,Furn,Fstnrs,Cover fly former young course.,4517.84,10,-93.5,1.0,PP,,
3216,49e6bbc7-6730-4e4c-b3e4-c0655d72b9f9,2023-09-12,2024-06-11,Std,1d232409-8308-4f2b-928f-257c4a784fba,Samantha Weaver,HO,US,East Erin,Colorado,North,eb3652dc-6d93-4753-ac87-f27c76e187dd,Tech,Bndrs,Ok hand center it want. Take hit no.,2246.81,6,90.74,1.0,COD,,
3217,d7c65bf9-9291-4f8d-bdb5-e806b7d8aab9,2020-06-11,2020-08-22,Std,b41bf6ab-43ba-41f8-9ff2-a6ca0699dfc5,Dylan Evans,Corp,US,Lake Anthony,New Hampshire,North,58c9485a-c8a8-439e-8d88-2615f7a1ea75,Tech,Bkcs,Help quickly force write public bank car still.,2568.14,8,-24.43,,COD,,
3218,08dcd41f-2852-4145-b44d-a1a6de1ae555,2021-01-07,2021-02-05,Exp,2a322957-3a08-4b0c-8f32-df266bb33e52,Jessica Riley,HO,US,Vangberg,Connecticut,West,6a0cb391-555b-46ba-8cf8-a13b9f47a03a,Furn,Fstnrs,Debate and media both.,4069.1,4,66.42,,PP,,
3219,aa8ba487-c5a3-4062-aeaa-d150a6702f70,2019-10-20,2020-03-12,Eco,7a603124-6fa6-4a0d-8554-e38cd6c4c8ea,Sarah Howard,Cons,US,Christophertown,Vermont,South,b585af3b-d3ec-45ec-b186-ddcbed6706c4,Tech,Bndrs,Short will thus hospital build heart.,1131.37,5,-49.77,,COD,,
3220,c5272559-717e-4d62-911d-04a1bbca5f3e,2023-01-31,2023-07-19,Exp,f2c81a62-75da-4dbf-81e3-060ed2cd80d5,Lucas Cain,Cons,US,Lake Sheila,Kentucky,West,809244c6-64c7-426c-9826-ce6b8ddda704,OffSup,Acc,Community exist top field.,2409.95,10,23.23,1.0,CC,,
3221,550933ba-126a-424e-ab3b-31d69213bf53,2019-09-02,2019-09-15,Std,53f79176-5c94-42c4-aa26-ed71ce8b7329,Susan Butler,Corp,US,East Maurice,New Jersey,North,433f046d-8ded-4173-9849-beda3c5e1cf3,Tech,Fstnrs,Yet myself consider face also.,4194.7,9,-12.09,,PP,,
3222,01bef647-c67a-4196-8944-c98074eca80a,2021-03-21,2021-04-22,Std,e8371dd7-3867-4050-959e-59aa6f5ba1ee,Ryan Flowers,Cons,US,South Dennis,Georgia,East,0530d82f-b2fb-45df-a0be-2fc8e5220991,Furn,Bkcs,Sign relationship hand day tough.,1818.77,2,30.75,1.0,COD,,
3223,48da5bf0-2e0c-4329-9384-8035fd492207,2019-11-10,2020-08-10,Std,80ec092c-97cd-4861-a9f5-9d52290457a0,Krista Craig,Cons,US,Russellhaven,Indiana,West,1724ad06-1518-4a6f-bb22-1fd94b8eb20f,OffSup,Bkcs,Not news risk process professional.,3031.18,10,35.58,1.0,CC,,
3224,41fd6f74-1aad-4071-8cb0-3fdaf565ebfd,2022-03-06,2023-02-17,Eco,f15181e4-938a-4f08-9531-fe3c08356709,Brittney Daugherty,Corp,US,West Rubenview,Utah,North,302ca524-94f7-4967-aa55-a6b0f9e7c953,Furn,Bndrs,Effect effort whole officer hold.,2215.31,10,63.75,1.0,COD,,
3225,60de43e3-f1f4-42c3-ae76-30ff7e246c8a,2023-01-28,2023-11-10,Eco,31edbbd5-e4b0-4648-81a2-57b4dc1007d6,Amanda Lloyd,Cons,US,Davidbury,Delaware,North,3bcf6d49-9998-42cd-99d0-e5d82bbd2f31,Tech,Phns,History form better add say.,1730.35,5,80.04,,CC,,
3226,69a29b17-c790-46e2-b516-921dd595b765,2019-10-14,2020-07-16,Eco,79b521fa-3abc-4996-b00b-4ec4405c9383,Larry Sampson,Corp,US,South Haleyview,Washington,North,6caa2f13-f250-4c08-bf7d-8f460db75f0c,OffSup,Acc,Option arrive day. School able sense say herself.,2925.03,8,6.2,,COD,,
3227,2d5d2fea-1834-4d5b-b26b-078751f006b9,2021-06-29,2021-07-02,Exp,e4214ae2-f866-4649-a0c7-200b4ec278b9,Jonathan Joseph,Cons,US,Lake Jennabury,Maryland,East,4392863b-93b2-42e2-8e65-7863dd32d62d,Furn,Bndrs,Police one this teach.,2867.81,8,-29.58,,COD,,
3228,631ee3af-8ac2-4c4a-b159-f5642c4b17f0,2022-02-08,2022-07-06,Std,2b9a5086-de45-43cf-8692-d96f12c06980,James Fernandez,HO,US,Jonathanland,North Carolina,West,5fae3ded-14a3-47c8-8cc4-568d0b3ab806,OffSup,Bndrs,Like serve same enter baby.,3464.19,2,10.41,1.0,COD,,
3229,a1214d45-d775-4d39-ba25-134a12b6d5ec,2022-11-24,2023-03-26,Std,1cb6394a-26e1-435a-8a45-48ba9b70af90,Michael Russo,HO,US,South Dave,Illinois,North,ded43df6-87a2-4ccd-9977-183211a09ac8,OffSup,Acc,Contain serious effect. Tv day present whose.,2670.08,3,-37.23,,COD,,
3230,58f33dfa-a509-4ef5-8c0b-7a0101a82169,2024-02-10,2024-05-27,Exp,e94097c8-052c-4edc-b028-7b9bb6cef724,Lindsay Rios,Cons,US,South Bryantown,Oklahoma,West,3c73088e-4e35-4021-aa19-63dc5b4e7677,Tech,Acc,Carry organization thing. Goal not news deep.,2326.66,6,-80.86,,PP,,
3231,5b633149-2fd2-4eff-b107-712abe9b9877,2021-07-25,2022-03-28,Std,def5bbe9-73a6-47eb-bb29-1c26acea36d0,John Bowen,HO,US,Freemanborough,Missouri,South,390dcb95-6f70-4705-932a-58daf5cb63ad,Furn,Acc,Inside may music rate discuss or join.,4428.79,9,-63.0,,COD,,
3232,65b71547-7a24-4722-8efe-5084546ba691,2022-12-06,2023-11-12,Std,3b6ecbf6-ae7e-4ebb-a90b-39b30fe44017,Johnny Pacheco,HO,US,Lake Robin,Washington,East,5a32b031-d8e4-4ae7-a2c1-6526ff0cfbe1,Furn,Bndrs,Week staff throw.,369.24,6,-37.9,,CC,,
3233,ae3612ba-f269-40bf-9604-a949961549c9,2023-11-09,2024-08-16,Eco,cdf80f04-6136-4c13-b5bf-43350520e1bd,Madison Schwartz,HO,US,East Kirsten,Oregon,South,8e9e5989-bc1f-4b24-bf12-5d15763fbc89,Furn,Fstnrs,Chair ok recognize build night.,4928.45,7,-52.22,,CC,,
3234,c08faed0-3d11-4daa-834a-476e5d79127f,2022-08-04,2023-07-23,Eco,8eb685bb-bbe9-4554-a8c6-6cde46f79a7a,Christopher Bennett,Corp,US,West Danny,Colorado,South,63741a07-5e87-4e50-a9f3-23f73153ed56,Furn,Bkcs,Church join while after.,2715.07,10,-1.79,1.0,COD,,
3235,de7ecc70-55a9-4446-9ab0-460021bd82ed,2021-02-13,2021-11-09,Eco,5db8c6fd-69a1-4ade-bfc0-3450b089a4d5,David Anderson,Cons,US,South Zachary,Hawaii,North,0953039d-986a-4817-b65f-792d89ac59b2,Tech,Phns,Fact hot result lot raise keep practice only.,4147.16,2,-8.13,1.0,COD,,
3236,fa5ce9f7-6eaa-4c56-8981-7751968a9b65,2019-07-24,2020-03-06,Exp,c4faa572-c260-48a8-8236-039a1d26f027,Theresa King,Corp,US,North Bridgetstad,Alaska,East,5de8fb55-00a3-462f-b99d-a4d862b9019a,Tech,Fstnrs,Peace news shake if watch although.,440.48,3,75.74,,COD,,
3237,b10683ab-2b09-4f04-8ff7-7103be6bfb1c,2023-07-23,2024-06-05,Std,70bf73ba-875d-44d7-99bc-ee8622d0c0fa,Marcus Moore Jr.,HO,US,Ryanburgh,Texas,West,10053569-a921-4958-96b1-976ede5289b3,Tech,Fstnrs,Piece may million situation allow describe prove.,592.61,10,84.88,1.0,COD,,
3238,3cb4a799-2b5d-4907-8fb9-d5ff19bb5ddc,2024-01-15,2024-06-28,Std,9b1fa295-6165-4009-98c9-fdca91332fa6,Kyle Collins,Cons,US,Jamestown,Minnesota,West,b9ef2c11-ea86-45d1-b6af-2327c27fbcd2,Tech,Fstnrs,Now line lose most general into near citizen.,4158.79,1,77.7,1.0,PP,,
3239,3e73d733-9c88-4f3a-91eb-fe7968f68f4d,2020-06-27,2021-04-14,Eco,13c91ad3-ef6a-4f98-bbf6-ea364875cba6,Robin Lopez,HO,US,Mooreberg,Massachusetts,West,519b0905-510a-484e-8bf3-72ff41d704f0,Furn,Phns,Go writer its degree ago present this.,3927.7,4,60.13,1.0,PP,,
3240,06abdebe-6728-451b-b6c5-0d5c0117df05,2022-04-21,2023-02-13,Eco,baf90474-2f8c-4393-956e-5be44f1030e8,Michelle Holmes,Corp,US,Ryanshire,Idaho,East,3337bc07-e99d-4309-bf51-c2d627178095,OffSup,Bkcs,Sing say produce around law per one difference.,1617.29,2,59.56,1.0,PP,,
3241,8effa38f-f520-4428-b9e7-96c7d5fd1d76,2019-04-07,2019-11-25,Std,298f8881-38c9-4ebd-b040-683aa34d0621,Cody Smith,Corp,US,East Bryanville,Nevada,North,ab2d8534-c4de-4a74-904e-390736045cbe,Tech,Bndrs,Red pattern movement choose magazine meet hair.,4180.5,6,-53.14,,PP,,
3242,4f80b5ca-b32b-4a9b-9978-4bc046bded4a,2021-09-19,2022-02-13,Eco,8ca4f4d1-abbb-4d20-a2aa-4dbbf5e91e03,Linda Cooper DVM,HO,US,North Shawnville,Idaho,East,453651de-7ba4-46cd-aa8b-4ab5e3ae3753,Tech,Acc,Character do send open improve win.,1752.3,4,-60.9,1.0,CC,,
3243,62d63fd4-0fcc-47e3-a7ec-c675437a15d2,2020-11-21,2021-02-09,Std,7f616e35-9c4f-42ee-9f85-4afff245a507,Marvin Lowe,HO,US,Yumouth,Nevada,North,3280ec24-9e8d-444d-b69b-c1c09d76d60e,OffSup,Acc,There myself car party house green painting.,2566.48,3,94.63,,COD,,
3244,f7750d93-eddd-4b18-96dd-3269e125eaa8,2022-06-05,2022-12-14,Exp,680ca604-568e-48b2-8303-3051d52eefab,Stephanie Shepard,Cons,US,North Christopher,Louisiana,East,83ed24cb-6084-4cbd-9f0a-1c07bf34ae54,Tech,Bndrs,Language community include.,369.18,3,21.07,1.0,CC,,
3245,b9cd3742-3785-46fd-8f66-d8207483aa63,2022-10-15,2023-01-24,Exp,e1b6acbd-0105-48c6-ba96-5a408e053152,Justin Peterson,Corp,US,Lauramouth,Indiana,East,5d5f10c6-4bd8-403c-9107-cefade4458e3,Furn,Fstnrs,Everyone order up society authority left just.,4176.22,5,32.19,1.0,COD,,
3246,a9fdd8b7-f96e-4889-966c-8c16be667f52,2021-03-04,2021-08-17,Exp,c76ab8dd-627e-46bc-8612-1c4c2bca3b43,Sheri Barnes,Corp,US,South Jasonside,Oklahoma,East,263619fd-4cfc-4c3d-a373-1b12206a7c43,Tech,Bkcs,Center three similar window threat attention.,1188.49,8,-61.89,1.0,CC,,
3247,9f3943e5-42e3-475f-ac4f-65fb905c396a,2020-10-07,2020-12-10,Eco,8dec5171-0cfb-4f56-8714-6d3932db55f8,Christina Martinez,HO,US,Joantown,Maryland,North,77c35955-877f-4233-85ba-4f9f94d351f8,Furn,Fstnrs,Per total become project debate.,3539.83,5,38.96,,COD,,
3248,e11823de-026d-4f9e-957c-5f2237799e7e,2020-06-16,2020-10-04,Eco,111c0bd0-96dd-4dd5-a8da-fb467b6614b8,Patrick Preston,Cons,US,Robertsside,Hawaii,South,757575b1-9410-4dfe-99ba-fd48109def89,Tech,Acc,Run final close especially.,4645.44,7,75.05,,CC,,
3249,1074e81e-265c-49ff-be98-549c521f7b98,2023-03-13,2023-05-28,Exp,bdf5c83c-ce8e-435e-8458-432927a1fdbc,Michelle Sharp,HO,US,East Glenn,South Carolina,West,325d6c8a-0aaa-4a42-95e4-e9760f65445a,Furn,Bndrs,Accept whether now firm. Have player early.,4768.39,5,-39.35,,PP,,
3250,88da70ef-662e-4703-990f-f288ddb63908,2020-08-26,2020-12-16,Std,85fa756b-8a7c-4c7b-99db-3e4133137ae7,Shelley Kelly,Cons,US,Scottmouth,Nebraska,East,79fcf801-4e5b-4ba7-afef-ee8d6c93d8b0,Furn,Bndrs,Wrong year team behind office government.,4240.21,6,-34.3,1.0,CC,,
3251,43bcb302-21af-4eee-adb2-6b72fae95ade,2022-08-17,2022-12-04,Exp,4cee47f0-8ab4-44fd-9ff8-c3bbc96f781f,Felicia Johnson,Cons,US,Samuelton,Rhode Island,West,43c27c05-8ff6-4608-a8d5-ae612040e589,Furn,Bkcs,Condition discuss place guess ground.,619.6,2,-69.58,1.0,PP,,
3252,5929c3b0-2156-4700-8768-dc5c2f7e30d4,2020-10-09,2021-09-26,Std,48195ff4-1a97-488d-9e03-8c07d9148f2a,Charles Morales,Cons,US,Johnsonview,Illinois,East,24ed728e-5ed4-47c4-9b44-6439e16c7b12,OffSup,Acc,Heart nearly view water. Suffer drive forget.,4250.74,8,18.63,,COD,,
3253,9f34fad5-fb00-4e5c-bf5a-544358ef6b9e,2020-03-10,2020-11-08,Std,de5b65d2-f2f0-4db2-8484-edb54c191d1a,Brian Williams,Cons,US,Port John,Kansas,South,ec93a509-8271-4e58-9fa7-a124e0717970,OffSup,Acc,Peace place wrong. Even bad author game.,3890.3,6,-59.2,1.0,PP,,
3254,5f92f1f8-0a63-4616-9c49-520458aa2410,2019-05-08,2020-04-16,Eco,87a649bb-d49c-4f5c-87dc-eeed5e95a2a1,Teresa Morris,Cons,US,North Jeremiahmouth,Rhode Island,South,9cc6656c-caaf-41d7-aeb2-c1c9ed83499a,OffSup,Phns,Apply player five machine factor middle.,2443.55,4,-36.09,,PP,,
3255,7428cd66-12da-4938-8ed5-6fae297deeec,2023-06-22,2023-11-02,Eco,5f705cc3-72a1-4059-8795-963f800fbcf7,Daniel Peterson,Cons,US,Reynoldsville,Texas,South,184fe47a-dff7-475e-85e5-5dabf2bd6903,Tech,Fstnrs,Successful Republican cover explain.,3414.23,2,-86.58,1.0,PP,,
3256,bcf23682-cf30-4b2b-b4e5-8b5c33d6c133,2021-11-29,2021-12-29,Exp,eacbe46c-e3b9-45ee-9ea0-1e6b6f0a76af,Martin Banks,Cons,US,South Melissa,North Carolina,South,7d4047fc-bb2a-419f-9797-fc74518774ce,Tech,Phns,Drive raise edge where despite.,191.74,9,-1.54,1.0,PP,,
3257,fc1016fd-bff6-4605-8a39-2ef25ad27697,2022-03-15,2023-01-24,Eco,333f3dfc-b08a-4e6c-bfb2-2c7a1b37bcbd,Lucas Davis,Corp,US,Lake James,Oklahoma,South,6993c2bd-65c6-4729-91ba-9c598377fc26,Furn,Fstnrs,His common doctor first relationship.,4048.1,2,97.66,,COD,,
3258,d081e1b2-463a-45e1-8c50-646d98b4f1c0,2021-06-02,2021-06-10,Std,ac2d1934-e69d-40c1-9d71-31efd7e7c658,Alexandria Powell,Corp,US,Hollowaymouth,Washington,North,53fb9dee-a759-48ed-a5f7-3dd7986b3fa3,Furn,Phns,Minute dream we back better catch huge.,1629.98,9,42.32,1.0,CC,,
3259,272b06b0-5cbb-4dc3-bda3-324cbfa48c3b,2020-03-11,2020-09-04,Exp,8018382c-e2b2-4e53-af45-eb0f986ba145,Daniel Jordan,Corp,US,Brandonshire,North Carolina,East,647b3d76-8a3d-4f9e-bd2c-8b57c1fcb6e8,Tech,Bndrs,Bed author per fire unit.,3131.61,10,19.22,1.0,COD,,
3260,9014ff9e-2705-4e12-a876-14c1d15b4ce0,2021-11-01,2022-06-07,Std,ad415060-8360-4f1e-9122-1134ddf947f0,Ms. Erika Morgan,HO,US,West Andreaborough,Michigan,North,14ec07a9-5001-480a-9dee-4e834f9efad7,Tech,Acc,Else focus modern report church analysis.,2046.83,1,-82.76,,COD,,
3261,66f90d0b-8118-45bf-9956-e7c94363fe64,2021-01-14,2021-06-16,Exp,f54f7668-f74f-43aa-8338-39bb72176381,Javier Russell,Corp,US,Port Jose,Indiana,East,a5da4cd8-878e-44c5-afea-a57389926be0,Furn,Acc,Certain avoid region under.,1530.9,6,-70.13,1.0,COD,,
3262,6b1798e8-8c59-4ec7-ae01-8449efdab143,2020-02-15,2020-06-29,Std,cb6d4236-dc14-4cb0-9109-5ff19327562e,Timothy Smith,HO,US,East Jennifer,Georgia,West,a83d188c-db6e-4e61-ad6e-872098b92474,OffSup,Fstnrs,Always prepare more.,3166.53,9,-59.33,,COD,,
3263,cd41b949-5366-4dd6-a115-5196b6bbdc8d,2023-06-06,2024-05-10,Std,e9d5fc90-632e-4672-820d-02ad1fea3101,Tanya Cline,HO,US,West Thomasside,Pennsylvania,East,9f99c9d3-836b-4bd0-ac3b-c5303374ecf5,Tech,Bkcs,Reduce song series chance evidence whole.,3625.98,1,1.49,,COD,,
3264,fdf5e3e1-a1bc-40cb-aeed-c72cc017da19,2022-10-10,2023-02-14,Std,668b0368-a2f0-4605-aaff-1ce6ef6a76e4,Jennifer Martinez,Cons,US,Laurenland,Rhode Island,South,9e43353d-27ac-48d9-99b4-15a913607343,Furn,Phns,Continue office once marriage.,4143.74,7,-18.04,,COD,,
3265,e9ef3cb1-208f-4fb9-90c9-629c65788ccc,2022-05-11,2022-09-01,Std,4584241e-e345-4925-bd03-cd7875ddc5e7,Luke Bender,Corp,US,New Mitchell,Wyoming,North,13fe5b44-7cc7-4b30-b110-a20367c3487e,OffSup,Acc,Everything newspaper term pattern successful.,314.77,2,5.07,,COD,,
3266,07f8b0a8-6120-4194-8c3c-a69dbd4c1e68,2022-08-25,2023-06-09,Eco,63edc2de-ad74-45c3-ad2d-4000ba61adde,Jerry Cox,Corp,US,Aguilarport,Colorado,West,fa364eae-18e2-446d-9f7c-b3c66b244aa6,OffSup,Acc,Market whatever attention seem accept.,2009.59,10,28.1,1.0,COD,,
3267,13a3f323-20df-4964-b343-6fa22f92a750,2021-11-01,2022-08-22,Std,fbe47df1-1a35-47c1-9de4-460c23731dfc,Lori Davenport,Cons,US,Greentown,Iowa,North,ab524d80-9f58-45a0-a44b-27f3471e64e2,Tech,Acc,High pull black total community.,4331.85,10,4.51,1.0,PP,,
3268,225aa8d2-a075-402e-ae7e-b16ec41aaeb1,2021-06-29,2022-03-23,Exp,aabba0c9-fa02-4186-90d3-1bac665c5762,Paul Whitehead,Corp,US,Port Joseph,New Mexico,West,286011c4-cec2-48b3-9d7b-33cfc47c1289,Tech,Fstnrs,Staff hot commercial little he fly.,707.95,10,50.03,1.0,CC,,
3269,54d6b77a-79de-4da5-8fcc-fa955e6f0e0b,2019-11-09,2020-05-10,Eco,04fa4254-c3d0-47f8-a792-d7a27e279b07,Andrea Smith,HO,US,Lake Robert,Iowa,South,3d5e0b74-e425-42f7-9b35-1e1f670a8101,Furn,Fstnrs,Language guy house contain second win glass.,586.87,7,48.66,1.0,COD,,
3270,165d7c0a-30c7-4139-8b07-741d020af280,2020-03-30,2020-10-26,Eco,c6e3ae54-13e3-4ef9-b7a6-6d4017a294d5,Angela Ryan,HO,US,Lake Claudia,Florida,North,abd0b2c1-fb91-4e04-af43-8c272b41709a,OffSup,Acc,Describe scene thousand maybe.,2936.42,9,-13.1,,COD,,
3271,d6244ce9-5e11-4a13-8da4-086faa611697,2023-06-18,2024-04-03,Exp,13af37f3-b463-4513-bb02-b03ecab91b2d,Michelle Stewart,HO,US,Lake Matthew,Oregon,West,af860ebe-8750-4012-8ccb-12851dfea495,OffSup,Bkcs,Laugh admit management practice meet.,1859.6,8,71.74,,CC,,
3272,538274de-04c6-4c37-adfa-1f4a8235a5c3,2020-02-05,2021-01-08,Exp,40e5cb54-655e-4eab-a100-e3fa0177188e,Brittney Bishop,Cons,US,Port Markstad,Louisiana,North,e864ef6f-96d0-4ff0-a6fd-b5224f90e8b1,OffSup,Acc,Color face sing stuff detail base a.,3933.31,2,-81.31,,PP,,
3273,5028420a-c061-4527-a555-566f821df6e1,2019-10-17,2019-10-24,Eco,893c6e76-fcdf-405e-b7fb-950363991a44,John White,HO,US,Rachelland,Michigan,West,1e046494-67f8-46ac-bcb1-462ec49561c0,Tech,Fstnrs,Design believe catch back.,4591.01,10,55.32,,PP,,
3274,f702944e-afd7-467b-a4bc-04469b660c45,2020-04-25,2020-06-01,Exp,a7ac5e01-51c5-41c8-9506-8bd9ed524c6c,Lisa Sawyer,HO,US,Jamesmouth,New Mexico,North,b382455b-b672-4715-97fb-b0b0f0fdcd04,OffSup,Bndrs,Bed next area east apply its.,3791.05,3,-1.81,,CC,,
3275,e84d1fec-f3e3-4105-9c2a-f073c8f6c7eb,2020-11-02,2020-12-15,Std,c336f588-18d2-41c1-b447-21ae0daec4de,Sandra Scott,Cons,US,Port James,Idaho,West,8b0917c7-7386-44db-a5f2-b7d683879efb,OffSup,Fstnrs,Sort information hotel century public nature.,1592.47,7,-24.43,1.0,PP,,
3276,10fbc5d7-7814-4e16-ac08-1835c02057f5,2022-02-01,2022-12-25,Std,91f42a8e-cd68-4768-a626-3e2fe37b4efb,Nicholas Jordan,Cons,US,New Louis,New York,East,23bd8e5f-dfc5-4f13-8d92-b2b71e504b3b,Furn,Bndrs,Thing cultural why or serious world newspaper.,3602.27,2,-83.26,,PP,,
3277,fc9fad4a-7968-4591-9119-b865eb96f340,2020-01-30,2020-03-18,Exp,2ceab8b7-0e22-4243-a184-96bf2bc8291e,Mrs. Katie Young PhD,Cons,US,Perezburgh,Mississippi,East,367d1e95-c005-4bb6-8776-e97752017c0a,Tech,Phns,She more build. Evening same day tonight.,1357.76,5,99.01,,PP,,
3278,c3ef9f5a-1126-42d2-ba2e-2399e05fbf56,2023-10-30,2024-05-03,Std,f61cc244-d915-44c5-ab75-6bd1e32d51a1,Daniel Pope,HO,US,Barnettborough,Florida,West,9f4260ed-d5eb-4c16-a061-9d3a93b2db1d,Furn,Phns,Want my economic challenge door.,4065.33,6,68.5,,COD,,
3279,27337229-d30d-45ce-a8ca-8904e359e535,2019-10-17,2020-01-13,Exp,a71b2edf-c95b-43cf-bbf6-c623e26e3631,Michael Watkins,Cons,US,East William,South Dakota,East,3e7e13fe-1cc2-430a-a951-e56d75974dec,Tech,Fstnrs,Mind record yet. Understand spring because.,3195.07,9,-69.77,1.0,CC,,
3280,8d112a53-fba2-4b83-9ae6-94c4d10f3fd4,2020-08-08,2021-06-06,Exp,e6e43c2e-5a4e-4f67-a2c6-e6309aa45856,Wayne Brown Jr.,HO,US,Whiteton,Wyoming,North,f31b580a-9468-4f4f-9259-f77f0c6f6314,OffSup,Phns,Wind fish former heart step option.,301.22,9,42.38,1.0,CC,,
3281,e3f60102-3bea-4805-9d4c-cf536dd6c370,2023-02-15,2024-01-23,Eco,a0e5a243-b75f-4286-95d6-88050df70a1b,Shannon Tanner,Corp,US,Davisberg,Iowa,South,6ca76359-9858-4db8-87e4-4ac0e18bca8c,OffSup,Fstnrs,Sport provide suggest.,894.96,1,4.09,,COD,,
3282,b417a510-9a2f-4c10-a862-a5adb70e3ee0,2022-10-07,2023-06-09,Std,bec6ce95-6d24-462f-86f9-92eceaea13c5,Julian Graham,HO,US,Castroview,Montana,South,210a62a0-f332-4558-acdc-489bbd2d97d6,Furn,Bkcs,Month short population arm compare.,4125.53,4,-3.13,,PP,,
3283,869299da-e0e1-46fd-8081-67cd0a37e44c,2020-09-10,2021-01-27,Std,0ec7264e-2e32-4798-993e-70b0c45ead8f,Anthony Vasquez,Cons,US,North Jesseton,Tennessee,South,a9a5b6db-7b88-4cf2-8511-8a322a9585cc,OffSup,Bndrs,Total beyond great everyone at consider.,2988.82,8,3.0,,PP,,
3284,b764cebb-5dfd-43c7-9753-9d563ff40b9f,2019-08-23,2020-07-02,Exp,e5f41b84-8f88-4160-b8f1-cc7e5618b7cb,Rebecca Reeves,Cons,US,Charlesmouth,South Carolina,North,13b4fd1d-6464-4c1b-b31b-f47ec55445a2,OffSup,Fstnrs,Ready tough ask able lawyer.,3719.45,2,94.24,1.0,CC,,
3285,eafa3368-e8d3-45ed-b7ca-e5d0e92883d9,2020-02-17,2020-06-24,Exp,7b90bed5-8390-4bde-af71-3d256f1b1203,Scott Fox,Cons,US,Tinaton,Wisconsin,South,64397ba0-e49c-46c3-97f5-5b407eb05f43,OffSup,Acc,Party receive go film.,3270.57,7,43.7,1.0,COD,,
3286,8e225d63-c707-4349-98d7-5e95c8d80abc,2019-04-18,2020-04-14,Eco,1045ad03-ef57-4acf-968a-2eff8de307b0,Diana Barrera,Corp,US,Kingstad,Nebraska,South,356390f9-1432-4eca-bbbb-329aaabf2224,Tech,Acc,Own case allow similar member bar.,1578.71,8,15.94,,PP,,
3287,a24160f3-c4a4-4f07-91f7-4af3d9131cba,2022-08-16,2023-06-19,Std,66618473-476f-4476-8e30-cdd14f5d3931,Julia Williams,HO,US,Thompsonside,Georgia,West,5d259d1d-d534-432a-87b4-dacbaaed5d1c,Furn,Fstnrs,Radio expect hold. Drive fill somebody loss.,2762.57,4,73.97,,PP,,
3288,c49a8720-5037-47a5-addd-c7c4cab48203,2023-08-29,2023-11-26,Eco,edcbd53c-6050-4977-aef7-fe905df2b251,Michelle King,Corp,US,Cunninghamtown,Wisconsin,North,9791351a-4674-4671-baf8-5b50e2a1ef51,Tech,Acc,Stop place guy wall language.,1221.49,2,99.31,1.0,COD,,
3289,2b52ce8b-79e6-4fa1-9e4f-fa49f7a7a213,2023-08-30,2024-04-12,Exp,d43e55fb-951f-4d1e-88c5-bb5ecac86800,Susan Garcia,HO,US,Christinamouth,North Carolina,North,22ef9769-d5f3-472b-a0ec-d132c4b7e36d,Furn,Bkcs,Benefit prepare throughout.,2515.92,3,-74.61,,CC,,
